nachweismethode,geoRegion,datum,entries,entries_pos,entries_neg,sumTotal,anteil_pos,anteil_pos_diff,anteil_pos_all,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_all,sum2w,sum4w,anteil_pos_2w,anteil_pos_4w,anteil_pos_mean2w,timeframe_2w,timeframe_4w,sumTotal_last2w,sumTotal_last4w,mean2w,mean4w,inzmean2w,inzmean4w,inzsumTotal_last2w,inzsumTotal_last4w,inzsum2w,inzsum4w,entries_diff_last_age,entries_diff_week,entries_diff_last
all,ZH,202242,15067,6405,8662,3965916,42.5,-4,21.4,1,100,1564662,962.96,253467.91,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-42,-1862,-119,-11,0,TRUE,31996,62645,44.63,44.68,22.3,FALSE,FALSE,NA,NA,15998,15661.25,1022.46,1000.94,NA,NA,2044.91,4003.74,7,0,1622
all,ZH,202243,13732,5363,8369,3979648,39.1,-3.3999999999999986,21.4,1,100,1564662,877.63,254345.54,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-43,-1335,-85.33,-8.9,0,TRUE,28799,63171,40.86,43.92,20.4,FALSE,FALSE,NA,NA,14399.5,15792.75,920.29,1009.34,NA,NA,1840.59,4037.36,7,0,1622
all,ZH,202244,13391,4864,8527,3993039,36.3,-2.8000000000000043,21.5,1,100,1564662,855.84,255201.38,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-44,-341,-21.79,-2.5,0,TRUE,27123,59119,37.71,41.46,18.9,FALSE,FALSE,NA,NA,13561.5,14779.75,866.74,944.6,NA,NA,1733.47,3778.39,7,0,1622
all,ZH,202245,13757,4485,9272,4006796,32.6,-3.6999999999999957,21.5,1,100,1564662,879.23,256080.61,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-45,366,23.39,2.7,0,TRUE,27148,55947,34.44,37.74,17.2,FALSE,FALSE,NA,NA,13574,13986.75,867.54,893.92,NA,NA,1735.07,3575.66,7,0,1622
all,ZH,202246,14038,4555,9483,4020834,32.4,-0.20000000000000284,21.6,1,100,1564662,897.19,256977.8,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-46,281,17.96,2,0,TRUE,27795,54918,32.52,35.08,16.3,FALSE,FALSE,NA,NA,13897.5,13729.5,888.21,877.47,NA,NA,1776.42,3509.9,7,0,1622
all,ZH,202247,12750,3831,8919,4033584,30,-2.3999999999999986,21.6,1,100,1564662,814.87,257792.67,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-47,-1288,-82.32,-9.2,0,TRUE,26788,53936,31.31,32.88,15.7,FALSE,FALSE,NA,NA,13394,13484,856.03,861.78,NA,NA,1712.06,3447.13,7,0,1622
all,ZH,202248,12786,3772,9014,4046370,29.5,-0.5,21.6,1,100,1564662,817.17,258609.85,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-48,36,2.3,0.3,0,TRUE,25536,53331,29.77,31.21,14.9,FALSE,FALSE,NA,NA,12768,13332.75,816.02,852.12,NA,NA,1632.05,3408.47,7,0,1622
all,ZH,202249,12487,3394,9093,4058857,27.2,-2.3000000000000007,21.6,1,100,1564662,798.06,259407.91,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-49,-299,-19.11,-2.3,0,TRUE,25273,52061,28.35,29.87,14.2,FALSE,FALSE,NA,NA,12636.5,13015.25,807.62,831.83,NA,NA,1615.24,3327.3,7,0,1622
all,ZH,202250,12124,2887,9237,4070981,23.8,-3.3999999999999986,21.6,1,100,1564662,774.86,260182.77,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-50,-363,-23.2,-2.9,0,TRUE,24611,50147,25.52,27.69,12.8,FALSE,FALSE,NA,NA,12305.5,12536.75,786.46,801.24,NA,NA,1572.93,3204.97,7,0,1622
all,ZH,202251,11845,2573,9272,4082826,21.7,-2.1000000000000014,21.6,1,100,1564662,757.03,260939.81,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-51,-279,-17.83,-2.3,0,TRUE,23969,49242,22.78,25.64,11.4,FALSE,FALSE,NA,NA,11984.5,12310.5,765.95,786.78,NA,NA,1531.9,3147.13,7,0,1622
all,ZH,202252,6246,1222,5024,4089072,19.6,-2.099999999999998,21.6,1,100,1564662,399.19,261339,COVID19Test,,2023-11-28_06-00-38,isoweek,2022-52,-5599,-357.84,-47.3,0,TRUE,18091,42702,20.98,23.6,10.5,FALSE,FALSE,NA,NA,9045.5,10675.5,578.11,682.29,NA,NA,1156.22,2729.15,7,0,1622
all,ZH,202301,2867,468,2399,4091939,16.3,-3.3000000000000007,21.6,1,100,1564662,183.23,261522.23,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-01,-3379,-215.96,-54.1,0,TRUE,9113,33082,18.54,21.61,9.3,FALSE,FALSE,NA,NA,4556.5,8270.5,291.21,528.58,NA,NA,582.43,2114.32,7,0,1622
all,ZH,202302,2231,294,1937,4094170,13.2,-3.1000000000000014,21.6,1,100,1564662,142.59,261664.82,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-02,-636,-40.64,-22.2,0,TRUE,5098,23189,14.95,19.65,7.5,FALSE,FALSE,NA,NA,2549,5797.25,162.91,370.51,NA,NA,325.82,1482.05,7,0,1622
all,ZH,202303,1756,225,1531,4095926,12.8,-0.3999999999999986,21.6,1,100,1564662,112.23,261777.05,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-03,-475,-30.36,-21.3,0,TRUE,3987,13100,13.02,16.86,6.5,FALSE,FALSE,NA,NA,1993.5,3275,127.41,209.31,NA,NA,254.82,837.24,7,0,1622
all,ZH,202304,1555,196,1359,4097481,12.6,-0.20000000000000107,21.6,1,100,1564662,99.38,261876.43,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-04,-201,-12.85,-11.4,0,TRUE,3311,8409,12.72,14.07,6.4,FALSE,FALSE,NA,NA,1655.5,2102.25,105.81,134.36,NA,NA,211.61,537.43,7,0,1622
all,ZH,202305,1609,203,1406,4099090,12.6,0,21.6,1,100,1564662,102.83,261979.26,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-05,54,3.45,3.5,0,TRUE,3164,7151,12.61,12.84,6.3,FALSE,FALSE,NA,NA,1582,1787.75,101.11,114.26,NA,NA,202.22,457.03,7,0,1622
all,ZH,202306,1843,259,1584,4100933,14.1,1.5,21.6,1,100,1564662,117.79,262097.05,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-06,234,14.96,14.5,0,TRUE,3452,6763,13.38,13.06,6.7,FALSE,FALSE,NA,NA,1726,1690.75,110.31,108.06,NA,NA,220.62,432.23,7,0,1622
all,ZH,202307,1757,274,1483,4102690,15.6,1.5,21.6,1,100,1564662,112.29,262209.35,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-07,-86,-5.5,-4.7,0,TRUE,3600,6764,14.81,13.78,7.4,FALSE,FALSE,NA,NA,1800,1691,115.04,108.07,NA,NA,230.08,432.3,7,0,1622
all,ZH,202308,1763,261,1502,4104453,14.8,-0.7999999999999989,21.6,1,100,1564662,112.68,262322.02,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-08,6,0.39,0.3,0,TRUE,3520,6972,15.2,14.3,7.6,FALSE,FALSE,NA,NA,1760,1743,112.48,111.4,NA,NA,224.97,445.59,7,0,1622
all,ZH,202309,1676,323,1353,4106129,19.3,4.5,21.6,1,100,1564662,107.12,262429.14,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-09,-87,-5.56,-4.9,0,TRUE,3439,7039,16.98,15.87,8.5,FALSE,FALSE,NA,NA,1719.5,1759.75,109.9,112.47,NA,NA,219.79,449.87,7,0,1622
all,ZH,202310,1930,441,1489,4108059,22.8,3.5,21.6,1,100,1564662,123.35,262552.49,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-10,254,16.23,15.2,0,TRUE,3606,7126,21.19,18.23,10.6,FALSE,FALSE,NA,NA,1803,1781.5,115.23,113.86,NA,NA,230.47,455.43,7,0,1622
all,ZH,202311,1934,495,1439,4109993,25.6,2.8000000000000007,21.6,1,100,1564662,123.6,262676.09,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-11,4,0.25,0.2,0,TRUE,3864,7303,24.22,20.81,12.1,FALSE,FALSE,NA,NA,1932,1825.75,123.48,116.69,NA,NA,246.95,466.75,7,0,1622
all,ZH,202312,1897,446,1451,4111890,23.5,-2.1000000000000014,21.6,1,100,1564662,121.24,262797.33,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-12,-37,-2.36,-1.9,0,TRUE,3831,7437,24.56,22.93,12.3,FALSE,FALSE,NA,NA,1915.5,1859.25,122.42,118.83,NA,NA,244.85,475.31,7,0,1622
all,ZH,202313,1929,407,1522,4113819,21.1,-2.3999999999999986,21.6,1,100,1564662,123.29,262920.62,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-13,32,2.05,1.7,0,TRUE,3826,7690,22.29,23.26,11.1,FALSE,FALSE,NA,NA,1913,1922.5,122.26,122.87,NA,NA,244.53,491.48,7,0,1622
all,ZH,202314,1558,329,1229,4115377,21.1,0,21.6,1,100,1564662,99.57,263020.19,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-14,-371,-23.72,-19.2,0,TRUE,3487,7318,21.11,22.92,10.6,FALSE,FALSE,NA,NA,1743.5,1829.5,111.43,116.93,NA,NA,222.86,467.7,7,0,1622
all,ZH,202315,1500,276,1224,4116877,18.4,-2.700000000000003,21.6,1,100,1564662,95.87,263116.06,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-15,-58,-3.7,-3.7,0,TRUE,3058,6884,19.78,21.18,9.9,FALSE,FALSE,NA,NA,1529,1721,97.72,109.99,NA,NA,195.44,439.97,7,0,1622
all,ZH,202316,1725,284,1441,4118602,16.5,-1.8999999999999986,21.6,1,100,1564662,110.25,263226.31,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-16,225,14.38,15,0,TRUE,3225,6712,17.36,19.31,8.7,FALSE,FALSE,NA,NA,1612.5,1678,103.06,107.24,NA,NA,206.11,428.97,7,0,1622
all,ZH,202317,1303,254,1049,4119905,19.5,3,21.6,1,100,1564662,83.28,263309.58,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-17,-422,-26.97,-24.5,0,TRUE,3028,6086,17.77,18.78,8.9,FALSE,FALSE,NA,NA,1514,1521.5,96.76,97.24,NA,NA,193.52,388.97,7,0,1622
all,ZH,202318,1144,200,944,4121049,17.5,-2,21.6,1,100,1564662,73.11,263382.7,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-18,-159,-10.17,-12.2,0,TRUE,2447,5672,18.55,17.88,9.3,FALSE,FALSE,NA,NA,1223.5,1418,78.2,90.63,NA,NA,156.39,362.51,7,0,1622
all,ZH,202319,909,144,765,4121958,15.8,-1.6999999999999993,21.6,1,100,1564662,58.1,263440.79,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-19,-235,-15.01,-20.5,0,TRUE,2053,5081,16.76,17.36,8.4,FALSE,FALSE,NA,NA,1026.5,1270.25,65.61,81.18,NA,NA,131.21,324.73,7,0,1622
all,ZH,202320,760,112,648,4122718,14.7,-1.1000000000000014,21.6,1,100,1564662,48.57,263489.37,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-20,-149,-9.53,-16.4,0,TRUE,1669,4116,15.34,17.25,7.7,FALSE,FALSE,NA,NA,834.5,1029,53.33,65.77,NA,NA,106.67,263.06,7,0,1622
all,ZH,202321,890,116,774,4123608,13,-1.6999999999999993,21.6,1,100,1564662,56.88,263546.25,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-21,130,8.31,17.1,0,TRUE,1650,3703,13.82,15.45,6.9,FALSE,FALSE,NA,NA,825,925.75,52.73,59.17,NA,NA,105.45,236.66,7,0,1622
all,ZH,202322,769,86,683,4124377,11.2,-1.8000000000000007,21.6,1,100,1564662,49.15,263595.4,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-22,-121,-7.73,-13.6,0,TRUE,1659,3328,12.18,13.76,6.1,FALSE,FALSE,NA,NA,829.5,832,53.01,53.17,NA,NA,106.03,212.7,7,0,1622
all,ZH,202323,700,72,628,4125077,10.3,-0.8999999999999986,21.6,1,100,1564662,44.74,263640.13,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-23,-69,-4.41,-9,0,TRUE,1469,3119,10.76,12.38,5.4,FALSE,FALSE,NA,NA,734.5,779.75,46.94,49.84,NA,NA,93.89,199.34,7,0,1622
all,ZH,202324,650,53,597,4125727,8.2,-2.1000000000000014,21.6,1,100,1564662,41.54,263681.68,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-24,-50,-3.2,-7.1,0,TRUE,1350,3009,9.26,10.87,4.6,FALSE,FALSE,NA,NA,675,752.25,43.14,48.08,NA,NA,86.28,192.31,7,0,1622
all,ZH,202325,581,57,524,4126308,9.8,1.6000000000000014,21.6,1,100,1564662,37.13,263718.81,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-25,-69,-4.41,-10.6,0,TRUE,1231,2700,8.94,9.93,4.5,FALSE,FALSE,NA,NA,615.5,675,39.34,43.14,NA,NA,78.68,172.56,7,0,1622
all,ZH,202326,533,32,501,4126841,6,-3.8000000000000007,21.6,1,100,1564662,34.06,263752.87,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-26,-48,-3.07,-8.3,0,TRUE,1114,2464,7.99,8.69,4,FALSE,FALSE,NA,NA,557,616,35.6,39.37,NA,NA,71.2,157.48,7,0,1622
all,ZH,202327,460,37,423,4127301,8,2,21.6,1,100,1564662,29.4,263782.27,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-27,-73,-4.66,-13.7,0,TRUE,993,2224,6.95,8.05,3.5,FALSE,FALSE,NA,NA,496.5,556,31.73,35.53,NA,NA,63.46,142.14,7,0,1622
all,ZH,202328,507,40,467,4127808,7.9,-0.09999999999999964,21.6,1,100,1564662,32.4,263814.68,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-28,47,3,10.2,0,TRUE,967,2081,7.96,7.98,4,FALSE,FALSE,NA,NA,483.5,520.25,30.9,33.25,NA,NA,61.8,133,7,0,1622
all,ZH,202329,482,33,449,4128290,6.8,-1.1000000000000005,21.6,1,100,1564662,30.81,263845.48,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-29,-25,-1.59,-4.9,0,TRUE,989,1982,7.38,7.16,3.7,FALSE,FALSE,NA,NA,494.5,495.5,31.6,31.67,NA,NA,63.21,126.67,7,0,1622
all,ZH,202330,383,28,355,4128673,7.3,0.5,21.6,1,100,1564662,24.48,263869.96,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-30,-99,-6.33,-20.5,0,TRUE,865,1832,7.05,7.53,3.5,FALSE,FALSE,NA,NA,432.5,458,27.64,29.27,NA,NA,55.28,117.09,7,0,1622
all,ZH,202331,367,33,334,4129040,9,1.7000000000000002,21.6,1,100,1564662,23.46,263893.42,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-31,-16,-1.02,-4.2,0,TRUE,750,1739,8.13,7.71,4.1,FALSE,FALSE,NA,NA,375,434.75,23.97,27.79,NA,NA,47.93,111.14,7,0,1622
all,ZH,202332,434,66,368,4129474,15.2,6.199999999999999,21.6,1,100,1564662,27.74,263921.15,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-32,67,4.28,18.3,0,TRUE,801,1666,12.36,9.6,6.2,FALSE,FALSE,NA,NA,400.5,416.5,25.6,26.62,NA,NA,51.19,106.48,7,0,1622
all,ZH,202333,518,106,412,4129992,20.5,5.300000000000001,21.6,1,100,1564662,33.11,263954.26,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-33,84,5.37,19.4,0,TRUE,952,1702,18.07,13.69,9,FALSE,FALSE,NA,NA,476,425.5,30.42,27.19,NA,NA,60.84,108.78,7,0,1622
all,ZH,202334,629,114,515,4130621,18.1,-2.3999999999999986,21.6,1,100,1564662,40.2,263994.46,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-34,111,7.09,21.4,0,TRUE,1147,1948,19.18,16.38,9.6,FALSE,FALSE,NA,NA,573.5,487,36.65,31.12,NA,NA,73.31,124.5,7,0,1622
all,ZH,202335,644,118,526,4131265,18.3,0.1999999999999993,21.6,1,100,1564662,41.16,264035.62,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-35,15,0.96,2.4,0,TRUE,1273,2225,18.22,18.16,9.1,FALSE,FALSE,NA,NA,636.5,556.25,40.68,35.55,NA,NA,81.36,142.2,7,0,1622
all,ZH,202336,940,209,731,4132205,22.2,3.8999999999999986,21.6,1,100,1564662,60.08,264095.7,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-36,296,18.92,46,0,TRUE,1584,2731,20.64,20.03,10.3,FALSE,FALSE,NA,NA,792,682.75,50.62,43.64,NA,NA,101.24,174.54,7,0,1622
all,ZH,202337,879,194,685,4133084,22.1,-0.09999999999999787,21.6,1,100,1564662,56.18,264151.87,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-37,-61,-3.9,-6.5,0,TRUE,1819,3092,22.16,20.54,11.1,FALSE,FALSE,NA,NA,909.5,773,58.13,49.4,NA,NA,116.26,197.61,7,0,1622
all,ZH,202338,889,204,685,4133973,22.9,0.7999999999999972,21.6,1,100,1564662,56.82,264208.69,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-38,10,0.64,1.1,0,TRUE,1768,3352,22.51,21.63,11.3,FALSE,FALSE,NA,NA,884,838,56.5,53.56,NA,NA,113,214.23,7,0,1622
all,ZH,202339,934,222,712,4134907,23.8,0.9000000000000021,21.6,1,100,1564662,59.69,264268.39,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-39,45,2.87,5.1,0,TRUE,1823,3642,23.37,22.76,11.7,FALSE,FALSE,NA,NA,911.5,910.5,58.26,58.19,NA,NA,116.51,232.77,7,0,1622
all,ZH,202340,949,234,715,4135856,24.7,0.8999999999999986,21.6,1,100,1564662,60.65,264329.04,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-40,15,0.96,1.6,0,TRUE,1883,3651,24.22,23.39,12.1,FALSE,FALSE,NA,NA,941.5,912.75,60.17,58.34,NA,NA,120.35,233.34,7,0,1622
all,ZH,202341,1068,262,806,4136924,24.5,-0.1999999999999993,21.6,1,100,1564662,68.26,264397.29,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-41,119,7.61,12.5,0,TRUE,2017,3840,24.59,24.01,12.3,FALSE,FALSE,NA,NA,1008.5,960,64.45,61.36,NA,NA,128.91,245.42,7,0,1622
all,ZH,202342,1090,273,817,4138014,25,0.5,21.6,1,100,1564662,69.66,264466.96,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-42,22,1.4,2.1,0,TRUE,2158,4041,24.79,24.52,12.4,FALSE,FALSE,NA,NA,1079,1010.25,68.96,64.57,NA,NA,137.92,258.27,7,0,1622
all,ZH,202343,1239,371,868,4139253,29.9,4.899999999999999,21.6,1,100,1564662,79.19,264546.14,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-43,149,9.53,13.7,0,TRUE,2329,4346,27.65,26.23,13.8,FALSE,FALSE,NA,NA,1164.5,1086.5,74.43,69.44,NA,NA,148.85,277.76,7,0,1622
all,ZH,202344,1270,415,855,4140523,32.7,2.8000000000000043,21.6,1,100,1564662,81.17,264627.31,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-44,31,1.98,2.5,0,TRUE,2509,4667,31.33,28.31,15.7,FALSE,TRUE,NA,4667,1254.5,1166.75,80.18,74.57,NA,298.28,160.35,298.28,7,0,1622
all,ZH,202345,1497,580,917,4142020,38.7,6,21.6,1,100,1564662,95.68,264722.99,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-45,227,14.51,17.9,0,TRUE,2767,5096,35.96,32.16,18,FALSE,TRUE,NA,5096,1383.5,1274,88.42,81.42,NA,325.69,176.84,325.69,7,2,1622
all,ZH,202346,1745,697,1048,4143765,39.9,1.1999999999999957,21.6,1,100,1564662,111.53,264834.51,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-46,248,15.85,16.6,0,TRUE,3242,5751,39.39,35.87,19.7,TRUE,TRUE,3242,5751,1621,1437.75,103.6,91.89,207.2,367.56,207.2,367.56,7,6,1622
all,ZH,202347,1888,707,1181,4145653,37.4,-2.5,21.6,1,100,1564662,120.67,264955.18,COVID19Test,,2023-11-28_06-00-38,isoweek,2023-47,143,9.14,8.2,0,FALSE,3633,6400,38.65,37.48,19.3,TRUE,TRUE,3633,6400,1816.5,1600,116.1,102.26,232.19,409.03,232.19,409.03,7,1614,1622
all,CH01,202009,NA,NA,NA,NA,NA,NA,NA,NA,NA,1685625,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-09,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,2740
all,CH01,202010,NA,NA,NA,NA,NA,NA,NA,NA,NA,1685625,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-10,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,2740
all,CH01,202011,NA,NA,NA,NA,NA,NA,NA,NA,NA,1685625,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-11,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,2740
all,CH01,202012,NA,NA,NA,NA,NA,NA,NA,NA,NA,1685625,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-12,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,2740
all,CH01,202013,NA,NA,NA,NA,NA,NA,NA,NA,NA,1685625,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-13,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,2740
all,CH01,202014,NA,NA,NA,NA,NA,NA,NA,NA,NA,1685625,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-14,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,2740
all,CH01,202015,NA,NA,NA,NA,NA,NA,NA,NA,NA,1685625,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-15,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,2740
all,CH01,202016,NA,NA,NA,NA,NA,NA,NA,NA,NA,1685625,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-16,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,2740
all,CH01,202017,NA,NA,NA,NA,NA,NA,NA,NA,NA,1685625,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-17,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,2740
all,CH01,202018,NA,NA,NA,NA,NA,NA,NA,NA,NA,1685625,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-18,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,2740
all,CH01,202019,NA,NA,NA,NA,NA,NA,NA,NA,NA,1685625,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-19,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,2740
all,CH01,202020,NA,NA,NA,NA,NA,NA,NA,NA,NA,1685625,NA,NA,COVID19Test,,2023-11-28_06-00-38,isoweek,2020-20,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,2740
