sex,geoRegion,datum,entries,timeframe_all,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff
female,CH01,202214,52,TRUE,4968,0.571,57.099999999999994,858921,6.05,578.4,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-14,-13,-1.52,-20,8.199999999999996
female,CH02,202214,57,TRUE,5396,0.514,51.4,964861,5.91,559.25,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-14,-28,-2.9,-32.9,4.699999999999996
female,CH03,202214,35,TRUE,3084,0.473,47.3,599462,5.84,514.46,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-14,-15,-2.5,-30,3.0999999999999943
female,CH04,202214,43,TRUE,3425,0.537,53.7,784417,5.48,436.63,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-14,-2,-0.26,-4.4,3.1000000000000014
female,CH05,202214,33,TRUE,2993,0.471,47.099999999999994,599070,5.51,499.61,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-14,-18,-3,-35.3,1.1999999999999957
female,CH06,202214,11,TRUE,1783,0.44,44,413125,2.66,431.59,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-14,-11,-2.67,-50,-4.899999999999999
female,CH07,202214,9,TRUE,1625,0.36,36,180732,4.98,899.12,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-14,-10,-5.53,-52.6,-23.4
unknown,CH01,202214,0,TRUE,1,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-14,0,NA,NA,0
unknown,CH02,202214,0,TRUE,4,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-14,0,NA,NA,0
unknown,CH03,202214,0,TRUE,1,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-14,0,NA,NA,0
unknown,CH04,202214,0,TRUE,1,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-14,0,NA,NA,0
unknown,CH05,202214,0,TRUE,1,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-14,0,NA,NA,0
unknown,CH06,202214,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-14,0,NA,NA,0
unknown,CH07,202214,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-14,0,NA,NA,0
male,CH01,202215,34,TRUE,5505,0.447,44.7,826704,4.11,665.9,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-15,-5,-0.61,-12.8,1.8000000000000043
male,CH02,202215,71,TRUE,6750,0.555,55.50000000000001,942630,7.53,716.08,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-15,17,1.8,31.5,6.900000000000006
male,CH03,202215,23,TRUE,3673,0.489,48.9,592477,3.88,619.94,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-15,-16,-2.7,-41,-3.8000000000000043
male,CH04,202215,28,TRUE,4432,0.538,53.800000000000004,780245,3.59,568.03,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-15,-9,-1.15,-24.3,7.600000000000001
male,CH05,202215,18,TRUE,3928,0.419,41.9,604645,2.98,649.64,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-15,-19,-3.14,-51.4,-11.000000000000007
male,CH06,202215,12,TRUE,2370,0.429,42.9,420053,2.86,564.21,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-15,-2,-0.47,-14.3,-13.100000000000009
male,CH07,202215,9,TRUE,2203,0.36,36,171449,5.25,1284.93,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-15,-7,-4.08,-43.8,-28
female,CH01,202215,42,TRUE,5010,0.553,55.300000000000004,858921,4.89,583.29,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-15,-10,-1.16,-19.2,-1.79999999999999
female,CH02,202215,57,TRUE,5453,0.445,44.5,964861,5.91,565.16,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-15,0,0,0,-6.899999999999999
female,CH03,202215,24,TRUE,3108,0.511,51.1,599462,4,518.46,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-15,-11,-1.84,-31.4,3.8000000000000043
female,CH04,202215,24,TRUE,3449,0.462,46.2,784417,3.06,439.69,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-15,-19,-2.42,-44.2,-7.5
female,CH05,202215,25,TRUE,3018,0.581,58.099999999999994,599070,4.17,503.78,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-15,-8,-1.34,-24.2,11
female,CH06,202215,16,TRUE,1799,0.571,57.099999999999994,413125,3.87,435.46,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-15,5,1.21,45.5,13.099999999999994
female,CH07,202215,16,TRUE,1641,0.64,64,180732,8.85,907.97,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-15,7,3.87,77.8,28
unknown,CH01,202215,0,TRUE,1,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-15,0,NA,NA,0
unknown,CH02,202215,0,TRUE,4,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-15,0,NA,NA,0
unknown,CH03,202215,0,TRUE,1,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-15,0,NA,NA,0
unknown,CH04,202215,0,TRUE,1,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-15,0,NA,NA,0
unknown,CH05,202215,0,TRUE,1,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-15,0,NA,NA,0
unknown,CH06,202215,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-15,0,NA,NA,0
unknown,CH07,202215,0,TRUE,0,0,0,NA,NA,NA,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-15,0,NA,NA,0
male,CH01,202216,30,TRUE,5535,0.395,39.5,826704,3.63,669.53,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-16,-4,-0.48,-11.8,-5.200000000000003
male,CH02,202216,42,TRUE,6792,0.583,58.3,942630,4.46,720.54,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-16,-29,-3.07,-40.8,2.79999999999999
male,CH03,202216,26,TRUE,3699,0.531,53.1,592477,4.39,624.33,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-16,3,0.51,13,4.200000000000003
male,CH04,202216,16,TRUE,4448,0.5,50,780245,2.05,570.08,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-16,-12,-1.54,-42.9,-3.8000000000000043
male,CH05,202216,25,TRUE,3953,0.51,51,604645,4.13,653.77,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-16,7,1.15,38.9,9.100000000000001
male,CH06,202216,3,TRUE,2373,0.429,42.9,420053,0.71,564.93,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-16,-9,-2.15,-75,0
male,CH07,202216,19,TRUE,2222,0.559,55.900000000000006,171449,11.08,1296.01,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-16,10,5.83,111.1,19.900000000000006
female,CH01,202216,46,TRUE,5056,0.605,60.5,858921,5.36,588.65,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-16,4,0.47,9.5,5.199999999999996
female,CH02,202216,30,TRUE,5483,0.417,41.699999999999996,964861,3.11,568.27,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-16,-27,-2.8,-47.4,-2.8000000000000043
female,CH03,202216,23,TRUE,3131,0.469,46.9,599462,3.84,522.3,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-16,-1,-0.16,-4.2,-4.200000000000003
female,CH04,202216,16,TRUE,3465,0.5,50,784417,2.04,441.73,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-16,-8,-1.02,-33.3,3.799999999999997
female,CH05,202216,24,TRUE,3042,0.49,49,599070,4.01,507.79,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-16,-1,-0.16,-4,-9.099999999999994
female,CH06,202216,4,TRUE,1803,0.571,57.099999999999994,413125,0.97,436.43,COVID19Hosp,sex,2023-11-28_06-00-38,isoweek,2022-16,-12,-2.9,-75,0
