geoRegion,datum,entries,timeframe_all,sumTotal,freq,prct,pop,inz_entries,inzsumTotal,type,type_variant,version,datum_unit,datum_dboardformated,entries_diff_abs,entries_diff_inz,entries_diff_pct,prct_diff,timeframe_2w,timeframe_4w,sum2w,sum4w,mean2w,mean4w,sumTotal_last2w,sumTotal_last4w,inzmean2w,inzmean4w,inzsumTotal_last2w,inzsumTotal_last4w,inzsum2w,inzsum4w,entries_letzter_stand,entries_neu_gemeldet,entries_diff_last_age,entries_diff_last
CH05,202319,6,TRUE,8942,1,100,1203715,0.5,742.87,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-19,-2,-0.16,-25,0,FALSE,FALSE,14,35,7,8.75,NA,NA,0.58,0.73,NA,NA,1.16,2.91,6,0,7,38
CH06,202319,0,TRUE,4713,NA,NA,833178,0,565.67,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-19,0,0,NA,NA,FALSE,FALSE,0,1,0,0.25,NA,NA,0,0.03,NA,NA,0,0.12,0,0,7,3
CH07,202319,2,TRUE,4389,1,100,352181,0.57,1246.23,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-19,-1,-0.28,-33.3,0,FALSE,FALSE,5,13,2.5,3.25,NA,NA,0.71,0.92,NA,NA,1.42,3.69,2,0,7,0
CH01,202320,7,TRUE,14075,1,100,1685625,0.42,835,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-20,-6,-0.35,-46.2,0,FALSE,FALSE,20,84,10,21,NA,NA,0.59,1.25,NA,NA,1.19,4.98,7,0,7,6
CH02,202320,20,TRUE,15906,1,100,1907491,1.05,833.87,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-20,-4,-0.21,-16.7,0,FALSE,FALSE,44,89,22,22.25,NA,NA,1.15,1.17,NA,NA,2.31,4.67,20,0,7,44
CH03,202320,4,TRUE,8779,1,100,1191939,0.34,736.53,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-20,0,0,0,0,FALSE,FALSE,8,32,4,8,NA,NA,0.34,0.67,NA,NA,0.67,2.68,4,0,7,17
CH04,202320,12,TRUE,9385,1,100,1564662,0.77,599.81,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-20,7,0.45,140,0,FALSE,FALSE,17,43,8.5,10.75,NA,NA,0.54,0.69,NA,NA,1.09,2.75,12,0,7,17
CH05,202320,2,TRUE,8944,1,100,1203715,0.17,743.03,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-20,-4,-0.33,-66.7,0,FALSE,FALSE,8,26,4,6.5,NA,NA,0.33,0.54,NA,NA,0.66,2.16,2,0,7,38
CH06,202320,1,TRUE,4714,1,100,833178,0.12,565.79,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-20,1,0.12,NA,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.06,0.03,NA,NA,0.12,0.12,1,0,7,3
CH07,202320,2,TRUE,4391,1,100,352181,0.57,1246.8,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-20,0,0,0,0,FALSE,FALSE,4,13,2,3.25,NA,NA,0.57,0.92,NA,NA,1.14,3.69,2,0,7,0
CH01,202321,18,TRUE,14093,1,100,1685625,1.07,836.07,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-21,11,0.65,157.1,0,FALSE,FALSE,25,62,12.5,15.5,NA,NA,0.74,0.92,NA,NA,1.48,3.68,18,0,7,6
CH02,202321,14,TRUE,15920,1,100,1907491,0.73,834.6,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-21,-6,-0.32,-30,0,FALSE,FALSE,34,86,17,21.5,NA,NA,0.89,1.13,NA,NA,1.78,4.51,14,0,7,44
CH03,202321,5,TRUE,8784,1,100,1191939,0.42,736.95,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-21,1,0.08,25,0,FALSE,FALSE,9,20,4.5,5,NA,NA,0.38,0.42,NA,NA,0.76,1.68,5,0,7,17
CH04,202321,6,TRUE,9391,1,100,1564662,0.38,600.19,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-21,-6,-0.39,-50,0,FALSE,FALSE,18,36,9,9,NA,NA,0.58,0.58,NA,NA,1.15,2.3,6,0,7,17
CH05,202321,5,TRUE,8949,1,100,1203715,0.42,743.45,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-21,3,0.25,150,0,FALSE,FALSE,7,21,3.5,5.25,NA,NA,0.29,0.44,NA,NA,0.58,1.74,5,0,7,38
CH06,202321,0,TRUE,4714,NA,NA,833178,0,565.79,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-21,-1,-0.12,-100,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.06,0.03,NA,NA,0.12,0.12,0,0,7,3
CH07,202321,2,TRUE,4393,1,100,352181,0.57,1247.37,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-21,0,0,0,0,FALSE,FALSE,4,9,2,2.25,NA,NA,0.57,0.64,NA,NA,1.14,2.56,2,0,7,0
CH01,202322,5,TRUE,14098,1,100,1685625,0.3,836.37,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-22,-13,-0.77,-72.2,0,FALSE,FALSE,23,43,11.5,10.75,NA,NA,0.68,0.64,NA,NA,1.36,2.55,5,0,7,6
CH02,202322,8,TRUE,15928,1,100,1907491,0.42,835.02,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-22,-6,-0.31,-42.9,0,FALSE,FALSE,22,66,11,16.5,NA,NA,0.58,0.87,NA,NA,1.15,3.46,8,0,7,44
CH03,202322,2,TRUE,8786,1,100,1191939,0.17,737.12,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-22,-3,-0.25,-60,0,FALSE,FALSE,7,15,3.5,3.75,NA,NA,0.29,0.31,NA,NA,0.59,1.26,2,0,7,17
CH04,202322,3,TRUE,9394,1,100,1564662,0.19,600.39,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-22,-3,-0.19,-50,0,FALSE,FALSE,9,26,4.5,6.5,NA,NA,0.29,0.42,NA,NA,0.58,1.66,3,0,7,17
CH05,202322,2,TRUE,8951,1,100,1203715,0.17,743.61,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-22,-3,-0.25,-60,0,FALSE,FALSE,7,15,3.5,3.75,NA,NA,0.29,0.31,NA,NA,0.58,1.25,2,0,7,38
CH06,202322,1,TRUE,4715,1,100,833178,0.12,565.91,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-22,1,0.12,NA,NA,FALSE,FALSE,1,2,0.5,0.5,NA,NA,0.06,0.06,NA,NA,0.12,0.24,1,0,7,3
CH07,202322,2,TRUE,4395,1,100,352181,0.57,1247.94,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-22,0,0,0,0,FALSE,FALSE,4,8,2,2,NA,NA,0.57,0.57,NA,NA,1.14,2.27,2,0,7,0
CH01,202323,7,TRUE,14105,1,100,1685625,0.42,836.78,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-23,2,0.12,40,0,FALSE,FALSE,12,37,6,9.25,NA,NA,0.36,0.55,NA,NA,0.71,2.2,7,0,7,6
CH02,202323,3,TRUE,15931,1,100,1907491,0.16,835.18,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-23,-5,-0.26,-62.5,0,FALSE,FALSE,11,45,5.5,11.25,NA,NA,0.29,0.59,NA,NA,0.58,2.36,3,0,7,44
CH03,202323,3,TRUE,8789,1,100,1191939,0.25,737.37,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-23,1,0.08,50,0,FALSE,FALSE,5,14,2.5,3.5,NA,NA,0.21,0.29,NA,NA,0.42,1.17,3,0,7,17
CH04,202323,5,TRUE,9399,1,100,1564662,0.32,600.7,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-23,2,0.13,66.7,0,FALSE,FALSE,8,26,4,6.5,NA,NA,0.26,0.42,NA,NA,0.51,1.66,5,0,7,17
CH05,202323,4,TRUE,8955,1,100,1203715,0.33,743.95,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-23,2,0.16,100,0,FALSE,FALSE,6,13,3,3.25,NA,NA,0.25,0.27,NA,NA,0.5,1.08,4,0,7,38
CH06,202323,0,TRUE,4715,NA,NA,833178,0,565.91,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-23,-1,-0.12,-100,NA,FALSE,FALSE,1,2,0.5,0.5,NA,NA,0.06,0.06,NA,NA,0.12,0.24,0,0,7,3
CH07,202323,0,TRUE,4395,NA,NA,352181,0,1247.94,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-23,-2,-0.57,-100,NA,FALSE,FALSE,2,6,1,1.5,NA,NA,0.28,0.43,NA,NA,0.57,1.7,0,0,7,0
CH01,202324,3,TRUE,14108,1,100,1685625,0.18,836.96,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-24,-4,-0.24,-57.1,0,FALSE,FALSE,10,33,5,8.25,NA,NA,0.3,0.49,NA,NA,0.59,1.96,3,0,7,6
CH02,202324,3,TRUE,15934,1,100,1907491,0.16,835.34,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-24,0,0,0,0,FALSE,FALSE,6,28,3,7,NA,NA,0.16,0.37,NA,NA,0.31,1.47,3,0,7,44
CH03,202324,3,TRUE,8792,1,100,1191939,0.25,737.62,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-24,0,0,0,0,FALSE,FALSE,6,13,3,3.25,NA,NA,0.25,0.27,NA,NA,0.5,1.09,3,0,7,17
CH04,202324,4,TRUE,9403,1,100,1564662,0.26,600.96,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-24,-1,-0.06,-20,0,FALSE,FALSE,9,18,4.5,4.5,NA,NA,0.29,0.29,NA,NA,0.58,1.15,4,0,7,17
CH05,202324,8,TRUE,8963,1,100,1203715,0.66,744.61,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-24,4,0.33,100,0,FALSE,FALSE,12,19,6,4.75,NA,NA,0.5,0.39,NA,NA,1,1.58,8,0,7,38
CH06,202324,2,TRUE,4717,1,100,833178,0.24,566.15,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-24,2,0.24,NA,NA,FALSE,FALSE,2,3,1,0.75,NA,NA,0.12,0.09,NA,NA,0.24,0.36,2,0,7,3
CH07,202324,0,TRUE,4395,NA,NA,352181,0,1247.94,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-24,0,0,NA,NA,FALSE,FALSE,0,4,0,1,NA,NA,0,0.28,NA,NA,0,1.14,0,0,7,0
CH01,202325,4,TRUE,14112,1,100,1685625,0.24,837.2,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-25,1,0.06,33.3,0,FALSE,FALSE,7,19,3.5,4.75,NA,NA,0.21,0.28,NA,NA,0.42,1.13,4,0,7,6
CH02,202325,4,TRUE,15938,1,100,1907491,0.21,835.55,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-25,1,0.05,33.3,0,FALSE,FALSE,7,18,3.5,4.5,NA,NA,0.18,0.24,NA,NA,0.37,0.94,4,0,7,44
CH03,202325,3,TRUE,8795,1,100,1191939,0.25,737.87,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-25,0,0,0,0,FALSE,FALSE,6,11,3,2.75,NA,NA,0.25,0.23,NA,NA,0.5,0.92,3,0,7,17
CH04,202325,6,TRUE,9409,1,100,1564662,0.38,601.34,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-25,2,0.12,50,0,FALSE,FALSE,10,18,5,4.5,NA,NA,0.32,0.29,NA,NA,0.64,1.15,6,0,7,17
CH05,202325,1,TRUE,8964,1,100,1203715,0.08,744.69,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-25,-7,-0.58,-87.5,0,FALSE,FALSE,9,15,4.5,3.75,NA,NA,0.37,0.31,NA,NA,0.75,1.25,1,0,7,38
CH06,202325,1,TRUE,4718,1,100,833178,0.12,566.27,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-25,-1,-0.12,-50,0,FALSE,FALSE,3,4,1.5,1,NA,NA,0.18,0.12,NA,NA,0.36,0.48,1,0,7,3
CH07,202325,1,TRUE,4396,1,100,352181,0.28,1248.22,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-25,1,0.28,NA,NA,FALSE,FALSE,1,3,0.5,0.75,NA,NA,0.14,0.21,NA,NA,0.28,0.85,1,0,7,0
CH01,202326,2,TRUE,14114,1,100,1685625,0.12,837.32,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-26,-2,-0.12,-50,0,FALSE,FALSE,6,16,3,4,NA,NA,0.18,0.24,NA,NA,0.36,0.95,2,0,7,6
CH02,202326,1,TRUE,15939,1,100,1907491,0.05,835.6,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-26,-3,-0.16,-75,0,FALSE,FALSE,5,11,2.5,2.75,NA,NA,0.13,0.14,NA,NA,0.26,0.58,1,0,7,44
CH03,202326,2,TRUE,8797,1,100,1191939,0.17,738.04,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-26,-1,-0.08,-33.3,0,FALSE,FALSE,5,11,2.5,2.75,NA,NA,0.21,0.23,NA,NA,0.42,0.92,2,0,7,17
CH04,202326,0,TRUE,9409,NA,NA,1564662,0,601.34,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-26,-6,-0.38,-100,NA,FALSE,FALSE,6,15,3,3.75,NA,NA,0.19,0.24,NA,NA,0.38,0.96,0,0,7,17
CH05,202326,3,TRUE,8967,1,100,1203715,0.25,744.94,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-26,2,0.17,200,0,FALSE,FALSE,4,16,2,4,NA,NA,0.17,0.33,NA,NA,0.33,1.33,3,0,7,38
CH06,202326,0,TRUE,4718,NA,NA,833178,0,566.27,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-26,-1,-0.12,-100,NA,FALSE,FALSE,1,3,0.5,0.75,NA,NA,0.06,0.09,NA,NA,0.12,0.36,0,0,7,3
CH07,202326,0,TRUE,4396,NA,NA,352181,0,1248.22,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-26,-1,-0.28,-100,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.14,0.07,NA,NA,0.28,0.28,0,0,7,0
CH01,202327,2,TRUE,14116,1,100,1685625,0.12,837.43,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-27,0,0,0,0,FALSE,FALSE,4,11,2,2.75,NA,NA,0.12,0.16,NA,NA,0.24,0.65,2,0,7,6
CH02,202327,4,TRUE,15943,1,100,1907491,0.21,835.81,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-27,3,0.16,300,0,FALSE,FALSE,5,12,2.5,3,NA,NA,0.13,0.16,NA,NA,0.26,0.63,4,0,7,44
CH03,202327,2,TRUE,8799,1,100,1191939,0.17,738.21,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-27,0,0,0,0,FALSE,FALSE,4,10,2,2.5,NA,NA,0.17,0.21,NA,NA,0.34,0.84,2,0,7,17
CH04,202327,3,TRUE,9412,1,100,1564662,0.19,601.54,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-27,3,0.19,NA,NA,FALSE,FALSE,3,13,1.5,3.25,NA,NA,0.1,0.21,NA,NA,0.19,0.83,3,0,7,17
CH05,202327,2,TRUE,8969,1,100,1203715,0.17,745.11,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-27,-1,-0.08,-33.3,0,FALSE,FALSE,5,14,2.5,3.5,NA,NA,0.21,0.29,NA,NA,0.42,1.16,2,0,7,38
CH06,202327,0,TRUE,4718,NA,NA,833178,0,566.27,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-27,0,0,NA,NA,FALSE,FALSE,0,3,0,0.75,NA,NA,0,0.09,NA,NA,0,0.36,0,0,7,3
CH07,202327,0,TRUE,4396,NA,NA,352181,0,1248.22,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-27,0,0,NA,NA,FALSE,FALSE,0,1,0,0.25,NA,NA,0,0.07,NA,NA,0,0.28,0,0,7,0
CH01,202328,5,TRUE,14121,1,100,1685625,0.3,837.73,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-28,3,0.18,150,0,FALSE,FALSE,7,13,3.5,3.25,NA,NA,0.21,0.19,NA,NA,0.42,0.77,5,0,7,6
CH02,202328,6,TRUE,15949,1,100,1907491,0.31,836.12,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-28,2,0.1,50,0,FALSE,FALSE,10,15,5,3.75,NA,NA,0.26,0.2,NA,NA,0.52,0.79,6,0,7,44
CH03,202328,1,TRUE,8800,1,100,1191939,0.08,738.29,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-28,-1,-0.09,-50,0,FALSE,FALSE,3,8,1.5,2,NA,NA,0.13,0.17,NA,NA,0.25,0.67,1,0,7,17
CH04,202328,4,TRUE,9416,1,100,1564662,0.26,601.79,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-28,1,0.07,33.3,0,FALSE,FALSE,7,13,3.5,3.25,NA,NA,0.22,0.21,NA,NA,0.45,0.83,4,0,7,17
CH05,202328,1,TRUE,8970,1,100,1203715,0.08,745.19,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-28,-1,-0.09,-50,0,FALSE,FALSE,3,7,1.5,1.75,NA,NA,0.12,0.15,NA,NA,0.25,0.58,1,0,7,38
CH06,202328,0,TRUE,4718,NA,NA,833178,0,566.27,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-28,0,0,NA,NA,FALSE,FALSE,0,1,0,0.25,NA,NA,0,0.03,NA,NA,0,0.12,0,0,7,3
CH07,202328,0,TRUE,4396,NA,NA,352181,0,1248.22,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-28,0,0,NA,NA,FALSE,FALSE,0,1,0,0.25,NA,NA,0,0.07,NA,NA,0,0.28,0,0,7,0
CH01,202329,5,TRUE,14126,1,100,1685625,0.3,838.03,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-29,0,0,0,0,FALSE,FALSE,10,14,5,3.5,NA,NA,0.3,0.21,NA,NA,0.59,0.83,5,0,7,6
CH02,202329,6,TRUE,15955,1,100,1907491,0.31,836.44,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-29,0,0,0,0,FALSE,FALSE,12,17,6,4.25,NA,NA,0.31,0.22,NA,NA,0.63,0.89,6,0,7,44
CH03,202329,4,TRUE,8804,1,100,1191939,0.34,738.63,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-29,3,0.26,300,0,FALSE,FALSE,5,9,2.5,2.25,NA,NA,0.21,0.19,NA,NA,0.42,0.76,4,0,7,17
CH04,202329,2,TRUE,9418,1,100,1564662,0.13,601.92,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-29,-2,-0.13,-50,0,FALSE,FALSE,6,9,3,2.25,NA,NA,0.19,0.14,NA,NA,0.38,0.58,2,0,7,17
CH05,202329,1,TRUE,8971,1,100,1203715,0.08,745.28,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-29,0,0,0,0,FALSE,FALSE,2,7,1,1.75,NA,NA,0.08,0.15,NA,NA,0.17,0.58,1,0,7,38
CH06,202329,0,TRUE,4718,NA,NA,833178,0,566.27,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-29,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,3
CH07,202329,0,TRUE,4396,NA,NA,352181,0,1248.22,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-29,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
CH01,202330,11,TRUE,14137,1,100,1685625,0.65,838.68,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-30,6,0.35,120,0,FALSE,FALSE,16,23,8,5.75,NA,NA,0.47,0.34,NA,NA,0.95,1.36,11,0,7,6
CH02,202330,5,TRUE,15960,1,100,1907491,0.26,836.7,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-30,-1,-0.05,-16.7,0,FALSE,FALSE,11,21,5.5,5.25,NA,NA,0.29,0.28,NA,NA,0.58,1.1,5,0,7,44
CH03,202330,11,TRUE,8815,1,100,1191939,0.92,739.55,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-30,7,0.58,175,0,FALSE,FALSE,15,18,7.5,4.5,NA,NA,0.63,0.38,NA,NA,1.26,1.51,11,0,7,17
CH04,202330,1,TRUE,9419,1,100,1564662,0.06,601.98,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-30,-1,-0.07,-50,0,FALSE,FALSE,3,10,1.5,2.5,NA,NA,0.1,0.16,NA,NA,0.19,0.64,1,0,7,17
CH05,202330,1,TRUE,8972,1,100,1203715,0.08,745.36,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-30,0,0,0,0,FALSE,FALSE,2,5,1,1.25,NA,NA,0.08,0.1,NA,NA,0.17,0.42,1,0,7,38
CH06,202330,0,TRUE,4718,NA,NA,833178,0,566.27,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-30,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,3
CH07,202330,0,TRUE,4396,NA,NA,352181,0,1248.22,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-30,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
CH01,202331,11,TRUE,14148,1,100,1685625,0.65,839.33,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-31,0,0,0,0,FALSE,FALSE,22,32,11,8,NA,NA,0.65,0.47,NA,NA,1.31,1.9,11,0,7,6
CH02,202331,10,TRUE,15970,1,100,1907491,0.52,837.23,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-31,5,0.26,100,0,FALSE,FALSE,15,27,7.5,6.75,NA,NA,0.39,0.35,NA,NA,0.79,1.42,10,0,7,44
CH03,202331,6,TRUE,8821,1,100,1191939,0.5,740.05,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-31,-5,-0.42,-45.5,0,FALSE,FALSE,17,22,8.5,5.5,NA,NA,0.71,0.46,NA,NA,1.43,1.85,6,0,7,17
CH04,202331,2,TRUE,9421,1,100,1564662,0.13,602.11,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-31,1,0.07,100,0,FALSE,FALSE,3,9,1.5,2.25,NA,NA,0.1,0.14,NA,NA,0.19,0.58,2,0,7,17
CH05,202331,4,TRUE,8976,1,100,1203715,0.33,745.69,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-31,3,0.25,300,0,FALSE,FALSE,5,7,2.5,1.75,NA,NA,0.21,0.15,NA,NA,0.42,0.58,4,0,7,38
CH06,202331,1,TRUE,4719,1,100,833178,0.12,566.39,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-31,1,0.12,NA,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.06,0.03,NA,NA,0.12,0.12,1,0,7,3
CH07,202331,0,TRUE,4396,NA,NA,352181,0,1248.22,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-31,0,0,NA,NA,FALSE,FALSE,0,0,0,0,NA,NA,0,0,NA,NA,0,0,0,0,7,0
CH01,202332,12,TRUE,14160,1,100,1685625,0.71,840.04,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-32,1,0.06,9.1,0,FALSE,FALSE,23,39,11.5,9.75,NA,NA,0.68,0.58,NA,NA,1.36,2.31,12,0,7,6
CH02,202332,20,TRUE,15990,1,100,1907491,1.05,838.27,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-32,10,0.53,100,0,FALSE,FALSE,30,41,15,10.25,NA,NA,0.79,0.54,NA,NA,1.57,2.15,20,0,7,44
CH03,202332,14,TRUE,8835,1,100,1191939,1.17,741.23,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-32,8,0.67,133.3,0,FALSE,FALSE,20,35,10,8.75,NA,NA,0.84,0.73,NA,NA,1.68,2.94,14,0,7,17
CH04,202332,4,TRUE,9425,1,100,1564662,0.26,602.37,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-32,2,0.13,100,0,FALSE,FALSE,6,9,3,2.25,NA,NA,0.19,0.14,NA,NA,0.38,0.58,4,0,7,17
CH05,202332,5,TRUE,8981,1,100,1203715,0.42,746.11,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-32,1,0.09,25,0,FALSE,FALSE,9,11,4.5,2.75,NA,NA,0.37,0.23,NA,NA,0.75,0.91,5,0,7,38
CH06,202332,0,TRUE,4719,NA,NA,833178,0,566.39,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-32,-1,-0.12,-100,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.06,0.03,NA,NA,0.12,0.12,0,0,7,3
CH07,202332,1,TRUE,4397,1,100,352181,0.28,1248.51,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-32,1,0.28,NA,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.14,0.07,NA,NA,0.28,0.28,1,0,7,0
CH01,202333,10,TRUE,14170,1,100,1685625,0.59,840.64,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-33,-2,-0.12,-16.7,0,FALSE,FALSE,22,44,11,11,NA,NA,0.65,0.65,NA,NA,1.31,2.61,10,0,7,6
CH02,202333,24,TRUE,16014,1,100,1907491,1.26,839.53,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-33,4,0.21,20,0,FALSE,FALSE,44,59,22,14.75,NA,NA,1.15,0.77,NA,NA,2.31,3.09,24,0,7,44
CH03,202333,9,TRUE,8844,1,100,1191939,0.76,741.98,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-33,-5,-0.41,-35.7,0,FALSE,FALSE,23,40,11.5,10,NA,NA,0.96,0.84,NA,NA,1.93,3.36,9,0,7,17
CH04,202333,9,TRUE,9434,1,100,1564662,0.58,602.94,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-33,5,0.32,125,0,FALSE,FALSE,13,16,6.5,4,NA,NA,0.42,0.26,NA,NA,0.83,1.02,9,0,7,17
CH05,202333,8,TRUE,8989,1,100,1203715,0.66,746.77,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-33,3,0.24,60,0,FALSE,FALSE,13,18,6.5,4.5,NA,NA,0.54,0.37,NA,NA,1.08,1.5,8,0,7,38
CH06,202333,1,TRUE,4720,1,100,833178,0.12,566.51,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-33,1,0.12,NA,NA,FALSE,FALSE,1,2,0.5,0.5,NA,NA,0.06,0.06,NA,NA,0.12,0.24,1,0,7,3
CH07,202333,0,TRUE,4397,NA,NA,352181,0,1248.51,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-33,-1,-0.28,-100,NA,FALSE,FALSE,1,1,0.5,0.25,NA,NA,0.14,0.07,NA,NA,0.28,0.28,0,0,7,0
CH01,202334,13,TRUE,14183,1,100,1685625,0.77,841.41,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-34,3,0.18,30,0,FALSE,FALSE,23,46,11.5,11.5,NA,NA,0.68,0.68,NA,NA,1.36,2.73,13,0,7,6
CH02,202334,9,TRUE,16023,1,100,1907491,0.47,840,COVID19Hosp,,2023-11-28_06-00-38,isoweek,2023-34,-15,-0.79,-62.5,0,FALSE,FALSE,33,63,16.5,15.75,NA,NA,0.87,0.83,NA,NA,1.73,3.3,9,0,7,44
